Land,AGS,Landkreis,Wahlberechtigte,Wähler,Ungültige.Erststimmen,Gültige.Erststimmen,CDU.Erststimmen,SPD.Erststimmen,FDP.Erststimmen,DIE LINKE.Erststimmen,GRÜNE.Erststimmen,CSU.Erststimmen,PIRATEN.Erststimmen,NPD.Erststimmen,Tierschutzpartei.Erststimmen,REP.Erststimmen,ÖDP.Erststimmen,FAMILIE.Erststimmen,Bündnis 21/RRP.Erststimmen,RENTNER.Erststimmen,BP.Erststimmen,PBC.Erststimmen,BüSo.Erststimmen,DIE VIOLETTEN.Erststimmen,MLPD.Erststimmen,"Volksabstimmung.Erststimmen",AfD.Erststimmen,BIG.Erststimmen,pro Deutschland.Erststimmen,FREIE WÄHLER.Erststimmen,PARTEI DER VERNUNFT.Erststimmen,Die PARTEI.Erststimmen,B.Erststimmen,BGD.Erststimmen,DKP.Erststimmen,NEIN!.Erststimmen,Übrige.Erststimmen,Ungültige.Zweitstimmen,Gültige.Zweitstimmen,CDU.Zweitstimmen,SPD.Zweitstimmen,FDP.Zweitstimmen,DIE LINKE.Zweitstimmen,GRÜNE.Zweitstimmen,CSU.Zweitstimmen,PIRATEN.Zweitstimmen,NPD.Zweitstimmen,Tierschutzpartei.Zweitstimmen,REP.Zweitstimmen,ÖDP.Zweitstimmen,FAMILIE.Zweitstimmen,Bündnis 21/RRP.Zweitstimmen,RENTNER.Zweitstimmen,BP.Zweitstimmen,PBC.Zweitstimmen,BüSo.Zweitstimmen,DIE VIOLETTEN.Zweitstimmen,MLPD.Zweitstimmen,Volksabstimmung.Zweitstimmen,PSG.Zweitstimmen,AfD.Zweitstimmen,BIG.Zweitstimmen,pro Deutschland.Zweitstimmen,DIE RECHTE.Zweitstimmen,DIE FRAUEN.Zweitstimmen,FREIE WÄHLER.Zweitstimmen,"Nichtwähler.Zweitstimmen",PARTEI DER VERNUNFT.Zweitstimmen,Die PARTEI.Zweitstimmen
SH,1001,"Flensburg, Stadt",70321,46827,589,46238,15647,18915,807,3250,4533,0,1303,324,0,0,0,0,0,0,0,0,0,0,0,0,1459,0,0,0,0,0,0,0,0,0,0,562,46265,14136,16480,2061,3780,5507,0,1172,315,486,0,0,0,0,254,0,0,0,0,19,0,0,1855,0,0,0,0,200,0,0,0
SH,1002,"Kiel, Landeshauptstadt",187464,132054,1524,130530,41409,57073,2703,7220,13464,0,3347,786,0,0,0,0,0,832,0,0,0,0,0,0,3616,0,0,0,0,0,0,0,0,0,80,1368,130686,38037,46070,6688,9478,18814,0,3719,754,1120,0,0,0,0,733,0,0,0,0,68,0,0,4778,0,0,0,0,427,0,0,0
SH,1003,"Lübeck, Hansestadt",167287,113351,1423,111928,39973,46127,2709,6205,8716,0,2606,861,0,0,0,0,0,0,0,0,0,0,0,0,3737,0,0,994,0,0,0,0,0,0,0,1322,112029,37701,38703,5244,7396,12561,0,2772,884,797,0,0,0,0,392,0,0,0,0,92,0,0,4792,0,0,0,0,695,0,0,0
SH,1004,"Neumünster, Stadt",61095,39957,623,39334,15857,15891,655,1768,1993,0,797,598,0,0,0,0,0,0,0,0,0,0,0,0,1707,0,0,0,0,0,0,0,0,0,68,569,39388,14170,14092,1925,2157,2959,0,772,630,336,0,0,0,0,184,0,0,0,0,20,0,0,1965,0,0,0,0,178,0,0,0
SH,1051,Dithmarschen,107468,74624,1021,73603,35326,24510,3071,2941,3348,0,1403,534,0,0,0,0,0,0,0,0,0,0,0,0,2470,0,0,0,0,0,0,0,0,0,0,975,73649,32039,22264,4775,3567,4649,0,1432,549,525,0,0,0,0,334,0,0,0,0,32,0,0,3041,0,0,0,0,442,0,0,0
SH,1053,Herzogtum Lauenburg,149486,111545,1104,110441,49337,38165,2482,4451,7890,0,1849,967,0,0,0,0,0,0,0,0,0,0,0,0,4987,0,0,119,0,0,0,0,0,0,194,1063,110482,44406,33059,6427,5788,9963,0,1928,958,921,0,0,0,0,363,0,0,0,0,22,0,0,6098,0,0,0,0,549,0,0,0
SH,1054,Nordfriesland,131157,93315,1143,92172,46029,29353,2061,3140,6583,0,1754,489,0,0,0,0,0,0,0,0,0,0,0,0,2763,0,0,0,0,0,0,0,0,0,0,1006,92309,39745,27230,5949,3918,8155,0,1686,467,699,0,0,0,0,395,0,0,0,0,29,0,0,3490,0,0,0,0,546,0,0,0
SH,1055,Ostholstein,164625,120139,1442,118697,54469,44169,2717,4025,6361,0,1817,661,0,0,0,0,0,0,0,0,0,0,0,0,4478,0,0,0,0,0,0,0,0,0,0,1357,118782,48856,37612,7433,5102,9332,0,1878,668,835,0,0,0,0,452,0,0,0,0,22,0,0,5948,0,0,0,0,644,0,0,0
SH,1056,Pinneberg,235610,179055,1703,177352,80483,64006,3303,6985,11324,0,3225,1260,0,0,0,0,0,0,0,0,0,0,0,0,6766,0,0,0,0,0,0,0,0,0,0,1682,177373,72006,55371,9863,8910,15291,0,3370,1319,1271,0,0,0,0,665,0,0,0,0,42,0,0,8479,0,0,0,0,786,0,0,0
SH,1057,Plön,104178,80265,972,79293,35576,29029,1543,2712,5612,0,1224,509,0,0,0,0,0,0,0,0,0,0,0,0,2853,0,0,0,0,0,0,0,0,0,235,872,79393,31491,25097,4425,3532,8103,0,1263,464,599,0,0,0,0,322,0,0,0,0,24,0,0,3582,0,0,0,0,491,0,0,0
SH,1058,Rendsburg-Eckernförde,216682,163981,1893,162088,73291,59595,3120,5304,11277,0,2984,914,0,0,0,0,0,88,0,0,0,0,0,0,5508,0,0,0,0,0,0,0,0,0,7,1731,162250,66205,50850,9146,6992,15287,0,2847,902,1371,0,0,0,0,752,0,0,0,0,35,0,0,7101,0,0,0,0,762,0,0,0
SH,1059,Schleswig-Flensburg,156623,115922,1634,114288,52588,40803,2232,4186,7958,0,2115,631,0,0,0,0,0,0,0,0,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,1551,114371,47211,35916,6004,5304,10227,0,2011,614,973,0,0,0,0,536,0,0,0,0,25,0,0,4708,0,0,0,0,842,0,0,0
SH,1060,Segeberg,208464,154526,1529,152997,70717,52716,3609,5938,8880,0,3116,1089,0,0,0,0,0,0,0,0,0,0,0,0,5752,0,0,1164,0,0,0,0,0,0,16,1469,153057,63784,45548,8870,7544,12480,0,3176,1193,1321,0,0,0,0,644,0,0,0,0,41,0,0,7513,0,0,0,0,943,0,0,0
SH,1061,Steinburg,105499,76304,874,75430,33488,26153,3570,3037,4117,0,1705,615,0,0,0,0,0,0,0,0,0,0,0,0,2745,0,0,0,0,0,0,0,0,0,0,829,75475,30920,22999,4366,3972,6064,0,1695,639,588,0,0,0,0,295,0,0,0,0,17,0,0,3357,0,0,0,0,563,0,0,0
SH,1062,Stormarn,185837,143885,1278,142607,64512,50377,2944,5021,9865,0,2376,793,0,0,0,0,0,0,0,0,0,0,0,0,6065,0,0,401,0,0,0,0,0,0,253,1104,142781,58049,42434,8538,6737,13745,0,2496,873,1036,0,0,0,0,522,0,0,0,0,33,0,0,7639,0,0,0,0,679,0,0,0
HH,2000,"Hamburg, Freie und Hansestadt",1281918,901213,11260,889953,305979,336337,17707,66995,94473,0,22175,5738,0,0,637,0,0,0,0,0,0,0,135,0,29835,0,0,3725,0,3097,0,0,0,0,3120,10384,890829,285927,288902,42869,78296,112826,0,24505,5658,0,0,1963,0,0,3819,0,0,0,0,423,0,0,37142,0,0,0,0,2856,0,0,5643
NI,3101,"Braunschweig, Stadt",193799,143752,1649,142103,49710,61952,3243,7119,10117,0,4012,1032,0,0,0,0,0,0,0,0,0,0,116,0,3894,0,0,908,0,0,0,0,0,0,0,1467,142285,48419,47741,6214,9527,17614,0,4169,1038,1295,97,0,0,0,0,0,128,0,0,100,0,0,5092,0,127,0,0,724,0,0,0
NI,3102,"Salzgitter, Stadt",75402,51907,784,51123,17457,24680,502,2739,2041,0,661,826,0,0,0,0,0,0,0,0,0,0,0,0,1595,0,0,622,0,0,0,0,0,0,0,773,51134,17002,21406,1519,3549,2987,0,678,785,395,122,0,0,0,0,0,85,0,0,13,0,0,2003,0,72,0,0,518,0,0,0
NI,3103,"Wolfsburg, Stadt",92819,64675,889,63786,29106,24440,939,2878,3066,0,1514,867,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,423,0,0,0,0,0,0,366,700,63975,26799,21748,2348,3263,4416,0,1232,708,495,24,0,0,0,0,0,153,0,0,22,0,0,2437,0,67,0,0,263,0,0,0
NI,3151,Gifhorn,134366,99309,1090,98219,45850,37728,1493,3890,4732,0,2023,1170,0,0,0,0,0,0,0,744,0,0,0,0,0,0,0,550,0,0,0,0,0,0,39,903,98406,43254,31642,3657,4460,7236,0,1841,937,777,54,0,0,0,0,0,527,0,0,28,0,0,3504,0,86,0,0,403,0,0,0
NI,3152,Göttingen,195780,147262,1730,145532,54739,58704,2327,7671,15795,0,2901,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,1319,145943,51705,47816,5905,9372,18998,0,2904,1007,1021,76,0,0,0,0,0,132,0,0,58,0,0,5426,0,204,0,0,1319,0,0,0
NI,3153,Goslar,112517,79695,1285,78410,32184,33551,1291,4099,3661,0,1281,970,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,639,0,0,0,0,0,0,52,1085,78610,30108,29263,3307,4380,5070,0,1220,757,645,71,0,0,0,0,0,50,0,0,29,0,0,3249,0,103,0,0,358,0,0,0
NI,3154,Helmstedt,74709,53711,880,52831,22583,21024,727,2267,2795,0,1133,1522,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,528,0,0,0,0,0,0,164,673,53038,20975,19133,1910,2553,3553,0,959,966,539,17,0,0,0,0,0,57,0,0,12,0,0,1972,0,76,0,0,316,0,0,0
NI,3155,Northeim,110737,80439,1502,78937,32739,34642,1020,3003,4204,0,1140,939,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,598,0,0,0,0,0,0,202,1385,79054,29624,30983,3032,3586,5647,0,1014,845,537,47,0,0,0,0,0,89,0,0,12,0,0,3067,0,144,0,0,427,0,0,0
NI,3156,Osterode am Harz,62441,44589,615,43974,18318,18851,637,2070,2178,0,737,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,15,485,44104,16800,16984,1706,2348,2702,0,653,550,339,32,0,0,0,0,0,33,0,0,14,0,0,1557,0,69,0,0,317,0,0,0
NI,3157,Peine,102787,77515,856,76659,28589,36893,946,3506,3739,0,1365,977,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,691,76824,27611,31189,2529,3739,5654,0,1261,753,613,83,0,0,0,0,0,133,0,0,22,0,0,2765,0,140,0,0,332,0,0,0
NI,3158,Wolfenbüttel,97192,74478,1095,73383,28385,32804,818,2811,3813,0,1164,826,0,0,0,0,0,0,0,0,0,0,0,0,2271,0,0,491,0,0,0,0,0,0,0,1474,73004,26780,26966,2778,3664,6577,0,1209,733,681,56,0,0,0,0,0,66,0,0,14,0,0,2982,0,85,0,0,413,0,0,0
NI,3241,Region Hannover,847629,630716,7484,623232,247100,261270,11010,28662,42262,0,10747,4669,0,0,0,0,0,0,0,0,0,0,143,0,13246,252,0,3871,0,0,0,0,0,0,0,6995,623721,226524,216824,27979,35722,67797,0,10800,4530,4934,559,0,0,0,0,0,664,0,0,263,0,0,23399,0,842,0,0,2884,0,0,0
NI,3251,Diepholz,168362,124298,1306,122992,58018,41142,2516,4317,9572,0,1894,1072,0,0,0,0,0,0,0,0,0,0,0,0,3109,0,0,789,0,0,0,0,0,0,563,1049,123249,53298,38823,6194,5590,10282,0,1888,990,1038,90,0,0,0,0,0,114,0,0,19,0,0,4176,0,149,0,0,598,0,0,0
NI,3252,Hameln-Pyrmont,119218,85079,1294,83785,32926,34818,1613,4169,5285,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,3260,0,0,0,0,0,0,0,0,0,0,1242,83837,31971,29587,3334,4708,7236,0,1445,747,653,66,0,0,0,0,0,86,0,0,17,0,0,3607,0,96,0,0,284,0,0,0
NI,3254,Hildesheim,219571,164796,2451,162345,68653,66986,2489,7909,13771,0,0,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,162997,63041,59319,5589,8120,14587,0,2937,1482,1208,92,0,0,0,0,0,151,0,0,31,0,0,5601,0,384,0,0,455,0,0,0
NI,3255,Holzminden,58096,42232,551,41681,16979,17915,752,1656,2428,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,0,0,0,0,0,0,0,0,0,0,474,41758,15315,15682,2312,1962,3441,0,571,416,310,28,0,0,0,0,0,90,0,0,12,0,0,1451,0,35,0,0,133,0,0,0
NI,3256,Nienburg (Weser),95508,67803,648,67155,30886,26260,859,2201,4330,0,1099,891,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,114,0,0,0,0,0,0,53,553,67250,29226,22607,2449,2813,5186,0,938,656,509,53,0,0,0,0,0,80,0,0,14,0,0,2413,0,73,0,0,233,0,0,0
NI,3257,Schaumburg,125175,92022,1006,91016,36307,42306,1372,3064,4922,0,1866,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,91253,35159,34044,3279,3962,7458,0,1425,745,778,71,0,0,0,0,0,154,0,0,29,0,0,3765,0,106,0,0,278,0,0,0
NI,3351,Celle,139513,101214,988,100226,50567,33119,1454,3528,5060,0,0,1172,0,0,0,0,0,0,0,0,0,0,0,0,4404,0,0,922,0,0,0,0,0,0,0,880,100334,45684,29130,4430,4338,7050,0,1588,1072,750,115,0,0,0,0,0,128,0,0,15,0,0,5207,0,92,0,0,735,0,0,0
NI,3352,Cuxhaven,158469,116132,1297,114835,52920,42074,1568,4319,7301,0,1870,1058,0,0,0,0,250,0,0,0,0,0,0,0,3475,0,0,0,0,0,0,0,0,0,0,1022,115110,49992,38767,4058,5521,8252,0,1692,1037,936,36,0,0,0,0,0,83,0,0,27,0,0,4080,0,116,0,0,513,0,0,0
NI,3353,Harburg,194856,152819,1416,151403,68458,47908,5110,5472,10754,0,2376,1112,0,0,0,0,0,0,0,0,0,0,0,0,8704,0,0,1509,0,0,0,0,0,0,0,1219,151600,64905,42915,7382,6641,14078,0,2499,1193,1366,74,0,0,0,0,0,159,0,0,33,0,0,9069,0,141,0,0,1145,0,0,0
NI,3354,Lüchow-Dannenberg,39827,28789,359,28430,11158,9401,445,2219,3529,0,463,233,0,0,0,0,0,0,0,75,0,0,0,0,907,0,0,0,0,0,0,0,0,0,0,297,28492,10435,7778,1032,2537,4436,0,486,210,247,7,0,0,0,0,0,64,0,0,12,0,0,1112,0,42,0,0,94,0,0,0
NI,3355,Lüneburg,139242,104785,1016,103769,41486,35090,1667,5565,12389,0,2416,1007,0,0,0,0,0,0,0,131,0,0,0,0,4018,0,0,0,0,0,0,0,0,0,0,861,103924,38321,30637,4249,6665,14456,0,2514,935,834,40,0,0,0,0,0,113,0,0,18,0,0,4740,0,94,0,0,308,0,0,0
NI,3356,Osterholz,89204,66800,884,65916,27075,25903,583,4076,4243,0,1226,616,0,0,0,0,0,0,0,0,0,0,0,0,2194,0,0,0,0,0,0,0,0,0,0,1114,65686,25256,22453,2325,4004,6247,0,1225,634,603,51,0,0,0,0,0,53,0,0,38,0,0,2547,0,74,0,0,176,0,0,0
NI,3357,Rotenburg (Wümme),128090,94934,858,94076,46315,33118,1537,3094,5287,0,1343,1025,0,0,0,0,0,0,0,0,0,0,0,0,1514,0,0,843,0,0,0,0,0,0,0,673,94261,43782,27984,4004,3806,7623,0,1346,857,680,52,0,0,0,0,0,116,0,0,14,0,0,3366,0,87,0,0,544,0,0,0
NI,3358,Heidekreis,108738,79200,834,78366,34586,32833,1328,3140,3426,0,1174,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,612,78588,34183,25215,3031,3587,6138,0,1060,893,685,43,0,0,0,0,0,108,0,0,13,0,0,3083,0,96,0,0,453,0,0,0
NI,3359,Stade,155168,114839,979,113860,52603,39782,2041,3987,7437,0,1593,1181,0,0,0,0,23,0,0,0,0,0,0,0,4677,0,0,536,0,0,0,0,0,0,0,818,114021,49377,36184,4784,4920,9120,0,1723,1060,780,34,0,0,0,0,0,87,0,0,27,0,0,5341,0,92,0,0,492,0,0,0
NI,3360,Uelzen,75772,55844,574,55270,24802,20118,637,2127,4503,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,2187,0,0,391,0,0,0,0,0,0,0,481,55363,22884,17801,2048,2747,5021,0,1085,439,423,34,0,0,0,0,0,55,0,0,12,0,0,2515,0,52,0,0,247,0,0,0
NI,3361,Verden,104439,78123,618,77505,36099,27757,776,3119,5486,0,1290,673,0,0,0,0,0,0,0,0,0,0,0,0,2305,0,0,0,0,0,0,0,0,0,0,594,77529,31987,24960,2910,4004,7461,0,1430,687,647,39,0,0,0,0,0,137,0,0,20,0,0,2940,0,91,0,0,216,0,0,0
NI,3401,"Delmenhorst, Stadt",57824,38964,475,38489,14411,16167,779,2168,1747,0,893,605,0,0,0,0,69,0,0,0,0,0,0,0,1367,0,0,283,0,0,0,0,0,0,0,410,38554,14306,14003,1347,2547,2643,0,777,557,393,38,0,0,0,0,0,23,0,0,11,0,0,1593,0,63,0,0,253,0,0,0
NI,3402,"Emden, Stadt",38946,26171,378,25793,6422,14995,449,1474,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,302,25869,6721,12570,811,1564,2369,0,461,221,190,19,0,0,0,0,0,47,0,0,12,0,0,781,0,22,0,0,81,0,0,0
NI,3403,"Oldenburg (Oldenburg), Stadt",125662,93245,980,92265,29784,35657,2149,6294,12266,0,1814,642,0,0,0,0,0,0,0,0,0,0,0,0,2884,0,0,775,0,0,0,0,0,0,0,760,92485,28575,30966,4034,7418,13858,0,1898,607,747,24,0,0,0,0,0,78,0,0,48,0,0,3587,0,59,0,0,586,0,0,0
NI,3404,"Osnabrück, Stadt",120206,85953,1376,84577,35023,30512,2735,4063,8925,0,2083,531,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,1233,84720,32973,26245,3854,5047,10961,0,1848,379,539,27,0,0,0,0,0,136,0,0,28,0,0,2331,0,56,0,0,296,0,0,0
NI,3405,"Wilhelmshaven, Stadt",64203,43699,863,42836,16451,18556,727,2934,2403,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,612,43087,15782,15629,1546,2818,3113,0,752,467,403,33,0,0,0,0,0,21,0,0,42,0,0,1972,0,60,0,0,449,0,0,0
NI,3451,Ammerland,94747,70298,768,69530,29741,24890,1817,2500,6286,0,855,451,0,0,0,0,0,0,0,0,0,0,0,0,2618,0,0,372,0,0,0,0,0,0,0,642,69656,28492,21890,4176,3105,6312,0,955,443,561,30,0,0,0,0,0,54,0,0,14,0,0,3246,0,41,0,0,337,0,0,0
NI,3452,Aurich,152041,108085,1839,106246,36315,51353,1636,4899,10442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,0,0,0,0,0,0,0,1422,106663,36305,45510,3512,5024,8659,0,1439,1038,875,91,0,0,0,0,0,113,0,0,23,0,0,3355,0,87,0,0,632,0,0,0
NI,3453,Cloppenburg,117226,81454,851,80603,52922,18160,1528,2207,2534,0,0,476,0,0,0,661,0,0,0,0,0,0,0,0,1659,0,0,456,0,0,0,0,0,0,0,721,80733,50810,16596,3516,2400,3082,0,899,491,358,25,0,0,0,0,0,187,0,0,9,0,0,1972,0,59,0,0,329,0,0,0
NI,3454,Emsland,235731,174289,1604,172685,111580,39944,4170,4754,8062,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,2345,0,0,608,0,0,0,0,0,0,134,1281,173008,104477,38418,7493,5153,8223,0,2359,947,854,64,0,0,0,0,0,107,0,0,19,0,0,4324,0,151,0,0,419,0,0,0
NI,3455,Friesland,80196,58908,1020,57888,22274,26121,1596,2740,3501,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,792,58116,21885,21201,2722,2880,4515,0,873,479,540,39,0,0,0,0,0,39,0,0,23,0,0,2389,0,56,0,0,475,0,0,0
NI,3456,Grafschaft Bentheim,96649,71673,727,70946,37633,25281,1179,2053,3005,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,1432,0,0,0,0,0,0,0,0,0,0,550,71123,36099,21817,2961,2307,4145,0,1042,331,330,19,0,0,0,0,0,77,0,0,10,0,0,1803,0,60,0,0,122,0,0,0
NI,3457,Leer,128455,91441,1336,90105,40728,35087,1612,4162,5767,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,0,0,0,0,0,453,1020,90421,34963,34913,3115,4418,6298,0,1273,851,653,56,0,0,0,0,0,211,0,0,15,0,0,3074,0,90,0,0,491,0,0,0
NI,3458,Oldenburg,99258,74989,738,74251,31267,26613,3130,3042,4972,0,1200,620,0,0,0,0,128,0,0,0,0,0,0,0,2536,0,0,743,0,0,0,0,0,0,0,584,74405,30643,22397,4447,3869,6806,0,1155,646,613,35,0,0,0,0,0,47,0,0,13,0,0,3085,0,80,0,0,569,0,0,0
NI,3459,Osnabrück,271557,201740,1933,199807,105572,64912,3745,6939,11973,0,3545,1488,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,1122,0,0,0,0,0,0,0,1528,200212,96753,59068,8619,7924,15475,0,3134,1241,1077,58,0,0,0,0,0,534,0,0,28,0,0,5494,0,153,0,0,654,0,0,0
NI,3460,Vechta,99074,72315,565,71750,48093,14262,1284,1614,3168,0,0,394,0,0,0,361,0,0,0,0,0,0,0,0,1579,0,0,995,0,0,0,0,0,0,0,484,71831,45591,13572,3557,1859,3406,0,917,386,323,26,0,0,0,0,0,63,0,0,12,0,0,1604,0,45,0,0,470,0,0,0
NI,3461,Wesermarsch,70637,48745,846,47899,18154,20476,1354,2063,3065,0,654,430,0,0,0,0,41,0,0,0,0,0,0,0,1389,0,0,273,0,0,0,0,0,0,0,917,47828,17671,18448,2241,2398,3610,0,645,409,384,24,0,0,0,0,0,10,0,0,17,0,0,1681,0,40,0,0,250,0,0,0
NI,3462,Wittmund,45635,31555,486,31069,13550,13501,701,1062,1458,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,356,31199,13129,11181,1402,1116,2103,0,382,260,251,15,0,0,0,0,0,22,0,0,5,0,0,1118,0,33,0,0,182,0,0,0
HB,4011,"Bremen, Stadt",400633,279906,3356,276550,81373,109939,5504,24491,33857,0,7523,2991,0,0,0,0,241,0,0,0,0,0,207,0,8893,0,0,0,0,1531,0,0,0,0,0,2876,277030,80535,96795,9701,28444,35565,0,7332,2849,2854,0,0,0,278,0,0,0,0,0,126,0,0,10129,0,380,0,0,657,0,0,1385
HB,4012,"Bremerhaven, Stadt",83190,53116,855,52261,15892,23498,856,4030,3810,0,1308,805,0,0,0,0,191,0,0,0,0,0,0,0,1871,0,0,0,0,0,0,0,0,0,0,734,52382,15924,20409,1503,4840,4449,0,1123,791,611,0,0,0,117,0,0,0,0,0,30,0,0,2178,0,86,0,0,157,0,0,164
NW,5111,"Düsseldorf, Stadt",415139,304418,3618,300800,134196,95796,9805,21195,23742,0,6911,2154,0,1427,0,0,0,0,0,0,380,0,173,0,5021,0,0,0,0,0,0,0,0,0,0,2701,301717,117028,85006,22964,21210,28844,0,6967,1818,0,929,370,0,128,0,0,0,114,0,142,447,63,12736,280,484,39,0,497,380,174,1097
NW,5112,"Duisburg, Stadt",337326,227497,4224,223273,69131,100538,3635,17722,11478,0,6835,9284,0,0,0,0,0,0,0,0,0,0,351,0,4299,0,0,0,0,0,0,0,0,0,0,3050,224447,63774,91892,6935,18635,13717,0,5346,6255,0,617,231,0,191,0,0,0,68,0,409,515,95,11560,671,1702,140,0,350,299,163,882
NW,5113,"Essen, Stadt",428928,305848,3709,302139,107929,131343,5482,17669,19044,0,7257,5557,0,0,0,0,0,0,0,0,517,0,294,0,5743,0,0,0,0,734,0,0,0,0,570,3067,302781,99736,112984,13818,21475,24877,0,6772,4324,0,692,315,0,144,0,0,0,190,0,298,465,66,12446,416,902,71,0,509,412,220,1649
NW,5114,"Krefeld, Stadt",166103,114408,1727,112681,47802,41134,3777,5880,7257,0,2823,1405,0,0,0,0,0,0,0,0,0,0,53,0,1327,0,0,636,0,587,0,0,0,0,0,1402,113006,43973,35137,7334,7442,9008,0,2581,1087,0,113,137,0,56,0,0,0,26,0,62,195,27,4235,181,250,21,0,399,117,88,537
NW,5116,"Mönchengladbach, Stadt",192676,127559,1953,125606,63843,36665,2847,7827,7638,0,0,1663,0,0,0,0,0,0,0,0,0,0,0,0,4259,0,0,0,0,864,0,0,0,0,0,1617,125942,55030,35447,7414,8080,7792,0,3149,1339,0,145,158,0,45,0,0,0,20,0,30,199,23,5255,124,310,20,0,316,179,123,744
NW,5117,"Mülheim an der Ruhr, Stadt",126201,94752,1252,93500,33902,38083,2658,5088,6738,0,2053,1155,0,0,0,0,0,0,0,0,0,0,168,0,3655,0,0,0,0,0,0,0,0,0,0,1003,93749,32361,34601,4778,6064,7126,0,1906,1013,0,120,101,0,44,0,0,0,23,0,78,133,29,4326,164,278,31,0,106,97,48,322
NW,5119,"Oberhausen, Stadt",155788,108055,1952,106103,33439,48046,1717,7979,8346,0,3513,3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,106539,31506,44438,3288,8656,6874,0,2871,2311,0,163,126,0,74,0,0,0,31,0,80,231,29,4478,101,468,40,0,172,122,93,387
NW,5120,"Remscheid, Stadt",79140,54634,802,53832,24470,18242,1057,3489,3149,0,1416,0,0,0,0,0,0,0,0,0,0,0,78,0,1931,0,0,0,0,0,0,0,0,0,0,676,53958,21599,16414,3071,3891,3678,0,1287,579,0,119,75,0,31,0,0,0,13,0,29,120,10,2250,108,197,16,0,107,57,49,258
NW,5122,"Solingen, Klingenstadt",113680,80653,1204,79449,34595,26121,2492,4370,6211,0,2376,0,0,0,0,0,0,0,0,0,0,0,313,0,2971,0,0,0,0,0,0,0,0,0,0,948,79705,30582,24056,4950,5335,6614,0,2084,789,0,148,111,0,36,0,0,0,14,0,142,141,24,3570,139,238,5,0,172,102,68,385
NW,5124,"Wuppertal, Stadt",246429,171567,2871,168696,63631,66975,4935,12355,12172,0,4904,2803,0,0,0,0,0,0,0,0,0,0,39,0,882,0,0,0,0,0,0,0,0,0,0,2271,169296,57318,54291,9827,14013,16702,0,4091,1842,0,468,232,0,68,0,0,0,24,0,137,370,39,7022,203,538,83,0,508,268,147,1105
NW,5154,Kleve,225823,161873,2383,159490,81216,52778,5003,0,9220,0,4327,1630,0,0,0,0,0,0,0,0,0,0,0,0,5316,0,0,0,0,0,0,0,0,0,0,1713,160160,77833,43253,9094,7322,9856,0,3212,1293,0,115,198,0,94,0,0,0,24,0,31,280,23,6300,47,306,30,0,234,137,101,377
NW,5158,Mettmann,371057,277509,3457,274052,130935,97923,5884,10863,13722,0,6131,0,0,0,0,0,0,0,0,0,0,0,0,0,8594,0,0,0,0,0,0,0,0,0,0,2972,274537,115950,80753,17081,14454,20107,0,5898,2370,0,480,376,0,151,0,0,0,71,0,57,485,51,13494,244,573,86,0,502,375,175,804
NW,5162,Rhein-Kreis Neuss,333345,248891,2887,246004,130587,70827,6937,9103,12501,0,5855,2353,0,0,0,0,0,0,0,0,0,0,0,0,6461,0,0,1085,0,295,0,0,0,0,0,2466,246425,115691,64594,17367,11574,15362,0,5486,2089,0,322,285,0,136,0,0,0,62,0,55,494,54,9953,232,517,38,0,908,255,151,800
